"X","Year","Month","Day","Location","State","MinTemp","MaxTemp","Rainfall","Rainfall.1","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
69171,2011,10,18,"Mildura","VIC",8,30.4,0,0,5.6,12.3,"NE",33,"ENE","NNE",13,17,36,12,1029.2,1024.9,0,0,17.4,29.1,"No",0,"No"
69172,2011,10,19,"Mildura","VIC",16.5,33.5,0,0,9,12.1,"NNE",61,"N","N",31,22,37,20,1024.9,1020.8,1,2,23.9,32.3,"No",0,"No"
69173,2011,10,20,"Mildura","VIC",16,30,0,0,11.2,3.7,"N",43,"N","N",31,11,24,22,1021.5,1019.8,5,8,25.6,29.8,"No",0,"No"
69174,2011,10,21,"Mildura","VIC",16.2,24.3,0,0,7.4,0,"SSW",24,"SSE","SE",11,15,75,51,1023.6,1021.8,7,8,18,23.7,"No",0,"No"
69175,2011,10,22,"Mildura","VIC",15.9,28.3,0,0,0.8,4,"SE",24,"SE","ENE",9,15,82,37,1022.3,1019.6,7,7,18.3,26.7,"No",0,"No"
69176,2011,10,23,"Mildura","VIC",15.2,36.1,0,0,3.2,9.8,"N",46,"NE","N",13,20,37,14,1017.6,1012.6,2,7,24.3,34.4,"No",0,"No"
69177,2011,10,24,"Mildura","VIC",21.7,31.9,0,0,12,3.4,"SW",48,"NW","W",15,15,33,38,1007.9,1006,7,7,24.2,28.2,"No",13.4,"Yes"
69178,2011,10,25,"Mildura","VIC",8.7,21.5,13.4,13.4,4.4,12.2,"S",35,"S","S",17,19,73,32,1016.9,1015.8,3,2,11.3,19.3,"Yes",0.2,"No"
69179,2011,10,26,"Mildura","VIC",8.3,24.4,0.2,0.2,6.2,9.4,"S",30,"SSE","E",15,13,77,39,1020.4,1017.4,7,4,11.1,22.8,"No",0,"No"
69180,2011,10,27,"Mildura","VIC",11,29.8,0,0,4.4,11.8,"ENE",30,"NE","ESE",19,13,57,28,1017.7,1013.9,2,5,19.2,29.8,"No",0,"No"
69181,2011,10,28,"Mildura","VIC",16.9,35.6,0,0,8,9.5,"SW",69,"NNE","NW",15,26,40,14,1010.7,1006.7,7,7,23.6,35,"No",3.6,"Yes"
69182,2011,10,29,"Mildura","VIC",14.5,23.9,3.6,3.6,7.8,9.6,"WSW",43,"SSW","SW",24,22,77,31,1014.7,1014.8,7,4,15.3,22.8,"Yes",0,"No"
69183,2011,10,30,"Mildura","VIC",8.8,22.2,0,0,6,12.5,"SSW",43,"S","S",19,22,62,25,1022.8,1021.5,1,1,12.7,20.6,"No",0,"No"
69184,2011,10,31,"Mildura","VIC",5.9,21.7,0,0,7.6,10.2,"SSW",46,"SSE","SE",15,19,58,28,1027.8,1023.8,8,7,11.5,20.3,"No",0,"No"
69185,2011,11,1,"Mildura","VIC",7.5,26.4,0,0,7.2,12.5,"SW",33,"SSE","SSW",13,15,64,23,1024,1020,4,1,14.1,24.3,"No",0,"No"
69186,2011,11,2,"Mildura","VIC",8.9,24.6,0,0,7.8,12.7,"SSW",37,"SSW","SSW",19,17,61,36,1019.5,1016.2,1,5,14.8,23.2,"No",0,"No"
69187,2011,11,3,"Mildura","VIC",10.8,26,0,0,6.2,10.9,"S",33,"SSW","S",17,13,70,34,1018.5,1016.2,7,0,15,23.3,"No",0,"No"
69188,2011,11,4,"Mildura","VIC",10,28.7,0,0,6.6,11.5,"E",28,"E","ENE",17,9,55,23,1019.6,1016,1,1,17.7,27.3,"No",0,"No"
69189,2011,11,5,"Mildura","VIC",15,35.5,0,0,6.6,12.2,"NNE",37,"NE","N",19,19,30,9,1013.9,1008.5,7,6,24.3,34,"No",0,"No"
69190,2011,11,6,"Mildura","VIC",19.7,29.9,0,0,10.8,7.3,"WSW",35,"SSW","WSW",11,15,50,36,1009,1008.7,3,7,24.2,29.2,"No",0,"No"
69191,2011,11,7,"Mildura","VIC",14.9,34.3,0,0,7.4,12.6,"WNW",33,"NE","NNW",11,22,60,27,1011.5,1007.9,4,4,22.1,33.1,"No",1,"No"
69192,2011,11,8,"Mildura","VIC",18.5,29.8,1,1,8.6,7.5,"NW",41,"ENE","N",15,20,81,53,1009.6,1009,7,6,21.6,27.9,"No",4.4,"Yes"
69193,2011,11,9,"Mildura","VIC",19.4,33.7,4.4,4.4,5,4.3,"NNW",70,"N","NW",17,28,71,38,1008.9,1005.3,1,7,23.3,32.8,"Yes",3.6,"Yes"
69194,2011,11,10,"Mildura","VIC",12,25.2,3.6,3.6,6.4,12.8,"WNW",39,"WSW","WSW",19,20,64,26,1018.2,1018.2,1,1,16.6,23.9,"Yes",0,"No"
69195,2011,11,11,"Mildura","VIC",9.2,27.7,0,0,7.6,10.6,"NW",30,"SE","W",11,15,50,21,1024.4,1020.1,5,7,18.2,26.9,"No",0,"No"
69196,2011,11,12,"Mildura","VIC",12.4,30.8,0,0,7.4,10.3,"NNE",28,"ENE","E",13,11,47,15,1019.9,1015.9,7,7,20.8,30.3,"No",0,"No"
69197,2011,11,13,"Mildura","VIC",16.6,34.9,0,0,7.4,6,"SW",46,"NNE","N",15,17,39,13,1012.9,1008,7,7,22.3,32.3,"No",0,"No"
69198,2011,11,14,"Mildura","VIC",14.3,31,0,0,9,12.1,"SW",46,"SW","WSW",11,17,50,19,1012.2,1011.7,1,2,19.6,29.1,"No",0,"No"
69199,2011,11,15,"Mildura","VIC",12,34.9,0,0,9.4,11.1,"SSE",52,"ENE","WNW",13,13,42,17,1016.4,1013.3,0,5,22.1,33.6,"No",0,"No"
69200,2011,11,16,"Mildura","VIC",17.8,25.1,0,0,11,6.2,"S",48,"SSW","SE",13,20,56,32,1019.8,1017.1,8,7,18.1,24.1,"No",0,"No"
69201,2011,11,17,"Mildura","VIC",13.5,33.5,0,0,5,11.2,"NW",41,"N","NNW",15,15,58,25,1017.3,1012.4,1,4,21.1,32.7,"No",0,"No"
69202,2011,11,18,"Mildura","VIC",20.8,37.7,0,0,8,12.3,"N",46,"NNW","N",24,24,52,18,1013.8,1009.9,1,2,27.5,36.3,"No",0,"No"
69203,2011,11,19,"Mildura","VIC",23.5,28.9,0,0,13.2,0.6,"SSE",39,"W","SW",11,20,45,55,1009.9,1011.4,7,7,26.9,25.4,"No",5.2,"Yes"
69204,2011,11,20,"Mildura","VIC",12.9,25.6,5.2,5.2,4,8.4,"SW",41,"SW","SSW",20,17,60,25,1017.8,1016.6,7,1,15.2,24.8,"Yes",0,"No"
69205,2011,11,21,"Mildura","VIC",9.5,25.5,0,0,8,9.5,"SSW",28,"SSE","SSE",13,9,53,25,1020.1,1016,7,7,15.1,24,"No",0,"No"
69206,2011,11,22,"Mildura","VIC",14.6,24.9,0,0,6.2,3.3,"SSW",35,"S","SW",11,15,50,26,1014.4,1011.4,8,7,16.7,24.3,"No",0,"No"
69207,2011,11,23,"Mildura","VIC",10.7,25.1,0,0,6,11.4,"SSE",43,"SSE","SE",20,19,50,20,1020.7,1019,1,1,15.6,23.3,"No",0,"No"
69208,2011,11,24,"Mildura","VIC",10.8,22.9,0,0,8,4.8,"SE",43,"SE","N",24,9,51,80,1022.8,1019.9,6,8,15,18.4,"No",21.2,"Yes"
69209,2011,11,25,"Mildura","VIC",14.8,28.2,21.2,21.2,5.4,11,"N",48,"NNE","N",17,30,90,31,1015.9,1011.3,5,5,17.6,26,"Yes",0,"No"
69210,2011,11,26,"Mildura","VIC",15.1,25,0,0,8,7.3,"W",37,"W","SSW",17,13,84,47,1008.8,1007.2,8,5,15.8,23.4,"No",8,"Yes"
69211,2011,11,27,"Mildura","VIC",13.1,28.7,8,8,5,13.2,"SW",31,"SSW","WSW",11,13,65,29,1014.2,1012.5,1,3,16.7,26.7,"Yes",0,"No"
69212,2011,11,28,"Mildura","VIC",16.3,34.7,0,0,6.6,9.2,"NNW",37,"NNE","NNW",15,19,43,16,1012.7,1009.5,7,7,23.7,33.1,"No",0,"No"
69213,2011,11,29,"Mildura","VIC",21.4,36.4,0,0,10.2,4.1,"NNW",44,"N","WSW",20,13,23,17,1006.7,1005,6,8,28.8,33.4,"No",0,"No"
69214,2011,11,30,"Mildura","VIC",15.7,23.7,0,0,11,10.9,"W",69,"SSW","SW",28,26,42,21,1014.8,1016.9,4,1,17.3,22.4,"No",0,"No"
69215,2011,12,1,"Mildura","VIC",8.8,24.6,0,0,11,13,"S",43,"SE","S",22,20,41,22,1026,1023,0,0,15.2,23,"No",0,"No"
69216,2011,12,2,"Mildura","VIC",10.3,26.2,0,0,9.4,13.3,"SSE",39,"SE","SSE",26,17,46,14,1023.9,1019.2,0,0,14.6,24.3,"No",0,"No"
69217,2011,12,3,"Mildura","VIC",12.4,29.3,0,0,8.6,13.5,"SSE",41,"SE","SSW",13,22,50,20,1018.9,1016.3,0,1,19,28,"No",0,"No"
69218,2011,12,4,"Mildura","VIC",11.2,25.4,0,0,10.8,13.4,"SSE",48,"SE","SSE",30,19,42,18,1022.2,1018.5,0,0,14.8,24,"No",0,"No"
69219,2011,12,5,"Mildura","VIC",9.1,28,0,0,10.6,13.5,"SE",41,"ESE","ESE",20,15,42,16,1019.4,1015.3,2,4,15.6,27,"No",0,"No"
69220,2011,12,6,"Mildura","VIC",12.9,29.8,0,0,8.8,12.2,"ENE",35,"NE","ESE",20,15,36,19,1015.1,1011.4,4,5,20.9,28.7,"No",0,"No"
69221,2011,12,7,"Mildura","VIC",15,32,0,0,8.8,13,"SE",39,"ENE","SE",9,19,37,15,1011.6,1008.5,2,1,22.9,31.4,"No",0,"No"
69222,2011,12,8,"Mildura","VIC",16,34.6,0,0,11,10.1,"N",31,"N","ENE",19,15,43,16,1009.3,1006.8,7,5,24.5,33.3,"No",0,"No"
69223,2011,12,9,"Mildura","VIC",22.6,29.8,0,0,12.2,0.5,"NNE",69,"NE","NW",26,24,30,56,1007.1,1007.2,8,8,26.6,23.4,"No",0,"No"
69224,2011,12,10,"Mildura","VIC",17,31.1,0,0,4.6,7.8,"SSW",43,"W","WNW",9,13,57,33,1007.1,1003.5,5,7,23.5,30.7,"No",0.4,"No"
69225,2011,12,11,"Mildura","VIC",16.4,27.9,0.4,0.4,7.2,9.4,"SSW",41,"SSW","S",19,22,71,30,1008.6,1006.7,8,1,17.2,25.4,"No",0,"No"
69226,2011,12,12,"Mildura","VIC",12,26,0,0,9,12.6,"SW",48,"S","SSW",20,24,51,25,1011.8,1009.6,0,1,16.5,24.8,"No",0,"No"
69227,2011,12,13,"Mildura","VIC",13.2,26,0,0,11.2,13.4,"SSE",43,"S","S",20,20,55,26,1015.7,1013.8,0,NA,17.2,23.3,"No",0,"No"
69228,2011,12,14,"Mildura","VIC",11,27.2,0,0,9.8,11.3,"SE",33,"SE","W",20,7,44,15,1018.2,1015.1,1,3,15.7,25.2,"No",0,"No"
69229,2011,12,15,"Mildura","VIC",15.2,30.3,0,0,9,10.4,"SE",30,"SE","SSE",17,15,43,19,1015.9,1013.2,7,5,19.3,27.9,"No",0,"No"
69230,2011,12,16,"Mildura","VIC",15.2,35.2,0,0,8,10.6,"N",28,"SE","N",19,9,52,10,1014.4,1011.4,1,7,22.1,34.2,"No",0,"No"
69231,2011,12,17,"Mildura","VIC",22,32.8,0,0,10,2.3,"N",65,"NNE","NNE",26,30,40,27,1013.3,1009.6,7,8,28,30.8,"No",58,"Yes"
69232,2011,12,18,"Mildura","VIC",19.9,31.2,58,58,11.6,6.6,"NE",61,"NE","NNE",6,9,99,58,1006.6,1003.3,8,7,20.3,28.5,"Yes",0,"No"
69233,2011,12,19,"Mildura","VIC",15.7,28.4,0,0,5.8,12.9,"WSW",33,"WSW","W",9,15,76,38,1011.5,1009.8,6,5,19,26.7,"No",0,"No"
69234,2011,12,20,"Mildura","VIC",13.7,28.5,0,0,7.8,12.7,"SE",28,"SE","SSE",20,9,64,26,1015.7,1014.2,4,7,18.9,27.5,"No",0,"No"
69235,2011,12,21,"Mildura","VIC",14.7,30.1,0,0,7.8,13.7,"SSW",33,"SE","S",17,20,44,21,1017.1,1014.1,0,0,20,28.9,"No",0,"No"
69236,2011,12,22,"Mildura","VIC",13.8,33.4,0,0,8.8,13.6,"SW",30,"SE","SSW",9,15,62,21,1014.4,1011.4,0,0,21.5,31.3,"No",0,"No"
69237,2011,12,23,"Mildura","VIC",16.2,34.5,0,0,9.2,13.1,"WSW",39,"SW","W",6,20,53,10,1011.1,1009,5,1,22.2,34,"No",0,"No"
69238,2011,12,24,"Mildura","VIC",17.8,38.2,0,0,10.6,13.1,"N",28,"NNE","WNW",20,15,39,15,1009.7,1007.7,1,1,27.7,37.3,"No",0,"No"
69239,2011,12,25,"Mildura","VIC",22.9,34.8,0,0,9.6,5.3,"WSW",56,"N","NW",19,13,27,25,1004.9,1003.4,7,7,30.6,33.5,"No",3.4,"Yes"
69240,2011,12,26,"Mildura","VIC",16.8,28.6,3.4,3.4,8.4,8,"S",41,"SW","SSW",19,13,76,48,1009,1008.5,8,1,18.4,25.3,"Yes",0,"No"
69241,2011,12,27,"Mildura","VIC",13.7,28,0,0,6.6,11.7,"SSE",39,"S","SSW",20,17,64,30,1015.4,1012.5,0,0,18,26.1,"No",0,"No"
69242,2011,12,28,"Mildura","VIC",12.9,31.1,0,0,10.4,13.3,"S",43,"S","S",19,22,56,12,1015.8,1012.6,0,0,16.8,28.9,"No",0,"No"
69243,2011,12,29,"Mildura","VIC",14.1,32,0,0,11.8,12.8,"SSE",39,"SSE","S",19,17,40,7,1016.6,1013.7,0,1,18.8,30.7,"No",0,"No"
69244,2011,12,30,"Mildura","VIC",15.5,33.9,0,0,10.8,11.7,"SE",24,"SE","E",17,9,52,19,1016.4,1014,0,5,21.2,31.4,"No",0,"No"
69245,2011,12,31,"Mildura","VIC",18.6,37.2,0,0,9.2,13.4,"NNE",39,"NNE","NW",20,11,33,14,1015.6,1012.6,0,1,28.5,35.7,"No",0,"No"
69246,2012,1,1,"Mildura","VIC",20.9,38.8,0,0,10.8,13.6,"NNW",35,"N","NE",20,13,25,12,1013.9,1010.8,0,1,29.7,38,"No",0,"No"
69247,2012,1,2,"Mildura","VIC",22.8,40.4,0,0,12.8,13.4,"N",41,"N","NNE",28,17,21,13,1012.5,1010.3,1,5,31.3,38.6,"No",0,"No"
69248,2012,1,3,"Mildura","VIC",21.4,38,0,0,12,6.7,"NW",41,"NW","WSW",11,24,29,21,1012.8,1012.1,7,7,29.3,35.5,"No",0,"No"
69249,2012,1,4,"Mildura","VIC",20.3,31.2,0,0,11,12.6,"SSW",50,"S","S",28,19,52,23,1017.3,1015.9,2,3,22.6,30.5,"No",0,"No"
69250,2012,1,5,"Mildura","VIC",14.3,31.2,0,0,12.8,13.3,"SSW",33,"SE","SSW",19,17,50,19,1018.1,1014.8,4,1,18.5,29.6,"No",0,"No"
69251,2012,1,6,"Mildura","VIC",14,29.8,0,0,11.4,12.5,"SSE",33,"ESE","ESE",20,9,44,17,1017.7,1012.9,1,7,18.2,28.1,"No",0,"No"
69252,2012,1,7,"Mildura","VIC",18.1,35.5,0,0,8.8,4.8,"WSW",65,"NNE","WNW",28,13,14,16,1007,1004.8,3,8,27.6,33.6,"No",9.4,"Yes"
69253,2012,1,8,"Mildura","VIC",21.1,28.4,9.4,9.4,6.8,7.6,"W",61,"W","W",13,28,95,39,1005.3,1005.3,8,7,22.1,26.9,"Yes",0,"No"
69254,2012,1,9,"Mildura","VIC",12.1,25.7,0,0,8.4,10.7,"W",46,"WSW","SW",15,22,59,28,1015.3,1013.4,7,6,16.6,23.7,"No",0,"No"
69255,2012,1,10,"Mildura","VIC",13.2,25.9,0,0,7.6,8.5,"SW",46,"SW","WSW",15,24,69,36,1016,1013.7,7,7,18,23.9,"No",0,"No"
69256,2012,1,11,"Mildura","VIC",12.7,25.3,0,0,8,10.2,"SSW",52,"SW","SSW",24,26,54,26,1015.3,1015.3,6,1,17.2,24.1,"No",0,"No"
69257,2012,1,12,"Mildura","VIC",9.6,26,0,0,10.2,12.7,"SSW",35,"SSE","SE",20,20,44,22,1022.7,1020.2,0,0,15.1,23.4,"No",0,"No"
69258,2012,1,13,"Mildura","VIC",13.7,27.8,0,0,8,7.7,"SSE",39,"SE","SSE",17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,"No",0,"No"
69259,2012,1,14,"Mildura","VIC",12.9,29,0,0,8.4,13.2,"S",44,"SE","S",24,24,54,18,1019.2,1015.8,1,0,17.1,26.5,"No",0,"No"
69260,2012,1,15,"Mildura","VIC",12,31.3,0,0,11.2,13.1,"SSE",31,"SSE","ESE",19,17,54,22,1017.8,1014,0,0,16.9,28.4,"No",0,"No"
69261,2012,1,16,"Mildura","VIC",16.5,35.7,0,0,9,13.4,"NNE",44,"NNE","NNE",28,17,34,19,1015.3,1012.6,0,1,26.1,33,"No",0,"No"
69262,2012,1,17,"Mildura","VIC",21.5,37.1,0,0,13,11.3,"N",44,"N","NNE",31,19,39,20,1015.8,1012,1,1,28,36.2,"No",0,"No"
69263,2012,1,18,"Mildura","VIC",22.5,37.1,0,0,11,10.3,"W",46,"N","WSW",17,22,33,23,1012.3,1012.2,1,7,30.4,34.1,"No",0,"No"
69264,2012,1,19,"Mildura","VIC",18.7,36.5,0,0,12.4,12.9,"SSW",35,"SE","S",20,9,49,28,1015.7,1013.2,1,2,22.9,34.6,"No",0,"No"
69265,2012,1,20,"Mildura","VIC",18.8,35.6,0,0,11.2,5.3,"ESE",31,"SSE","SE",19,17,45,23,1013.9,1011.8,7,7,21.8,32.3,"No",0,"No"
69266,2012,1,21,"Mildura","VIC",17,34.5,0,0,9,13.3,"SE",35,"SE","SSW",24,13,54,17,1013.8,1011.8,1,1,20,32.9,"No",0,"No"
69267,2012,1,22,"Mildura","VIC",20,37.1,0,0,10,10.3,"ENE",48,"ENE","ENE",19,19,49,24,1015.5,1013.6,2,3,27.8,35.5,"No",0.8,"No"
69268,2012,1,23,"Mildura","VIC",21.6,35.2,0.8,0.8,10.4,13.2,"NNE",54,"ENE","ESE",24,20,42,23,1016.7,1013.5,1,2,26.6,33.8,"No",0,"No"
69269,2012,1,24,"Mildura","VIC",18.3,36.5,0,0,11.4,12.3,"SE",35,"SSE","SE",6,17,50,20,1014,1011.1,3,5,25.5,35.1,"No",0,"No"
69270,2012,1,25,"Mildura","VIC",17.4,38.4,0,0,10.4,12.9,"SE",48,"SE","ESE",15,22,38,13,1012.5,1008.5,2,7,26.1,37.4,"No",0,"No"
69271,2012,1,26,"Mildura","VIC",20.4,36.2,0,0,13.6,13,"SE",41,"SSE","SSE",20,19,45,25,1012.8,1010.1,0,1,23.2,34.5,"No",0,"No"
69272,2012,1,27,"Mildura","VIC",19.9,37.1,0,0,13.4,11.5,"NNE",59,"ESE","E",20,17,51,30,1012.4,1007.8,2,4,24.1,34.5,"No",1.4,"Yes"
69273,2012,1,28,"Mildura","VIC",21.5,32.7,1.4,1.4,8.8,6.6,"NE",48,"ENE","ENE",19,24,65,42,1009.8,1006.4,7,7,25.5,32.1,"Yes",0,"No"
69274,2012,1,29,"Mildura","VIC",22.8,24.9,0,0,7.4,0.1,"ENE",44,"E","ENE",13,24,82,80,1004.5,1001.2,7,7,22.9,23.8,"No",1,"No"
69275,2012,1,30,"Mildura","VIC",21.2,30.1,1,1,2.8,7.1,"SW",56,"NW","WSW",20,28,82,47,997.1,1000.2,6,6,24.1,26.9,"No",0,"No"
69276,2012,1,31,"Mildura","VIC",13.8,25.7,0,0,9.6,0.8,"SSE",43,"S","S",19,24,66,27,1014.7,1013.7,5,4,15.7,23.4,"No",0,"No"
69277,2012,2,1,"Mildura","VIC",11.1,28.1,0,0,10.8,11.5,"SSE",37,"SSE","SSE",26,13,56,25,1015.8,1011.4,1,2,15,25.9,"No",0,"No"
69278,2012,2,2,"Mildura","VIC",15,30.3,0,0,8.8,11.6,"ESE",39,"SE","SE",26,19,54,33,1009.6,1006.6,2,6,19.2,29.3,"No",0,"No"
69279,2012,2,3,"Mildura","VIC",15.4,31.8,0,0,7.6,11.3,"NNE",30,"NNE","SSE",17,9,64,22,1007.3,1004.4,1,5,21.5,31.4,"No",0,"No"
69280,2012,2,4,"Mildura","VIC",14.4,35.1,0,0,7.6,11,"N",43,"S","NNW",6,17,46,17,1004.3,1001.1,3,3,21.5,33.8,"No",0,"No"
69281,2012,2,5,"Mildura","VIC",21.5,32,0,0,13,10,"WNW",69,"NNE","W",43,24,29,41,994.8,1001.3,7,6,29.4,22.3,"No",0,"No"
69282,2012,2,6,"Mildura","VIC",9.7,25.8,0,0,12,12.1,"WSW",39,"SW","SSW",17,17,52,26,1010.9,1008.5,0,1,15.1,23.3,"No",0,"No"
69283,2012,2,7,"Mildura","VIC",12.4,26,0,0,8.6,12.8,"S",44,"S","SW",19,20,64,25,1012.8,1011.1,1,2,16.9,24.2,"No",0,"No"
69284,2012,2,8,"Mildura","VIC",10.8,25.9,0,0,8.6,12.8,"S",35,"SE","S",17,17,45,25,1015.8,1013.6,0,1,15.6,23.1,"No",0,"No"
69285,2012,2,9,"Mildura","VIC",10.6,27.1,0,0,8.6,11.8,"WSW",33,"SE","WSW",13,15,48,23,1014.5,1011.6,4,7,15.9,25.2,"No",0,"No"
69286,2012,2,10,"Mildura","VIC",11.9,26.7,0,0,8,11.5,"SSW",57,"SSW","WNW",13,19,66,24,1013.1,1011.9,5,3,15.3,25.8,"No",0,"No"
69287,2012,2,11,"Mildura","VIC",14.7,27.8,0,0,8.4,11,"SSE",33,"SSE","WSW",20,17,67,32,1014.4,1012.9,0,6,18,25.5,"No",0,"No"
69288,2012,2,12,"Mildura","VIC",12.1,28.9,0,0,7,12.6,"SW",35,"S","W",13,22,68,21,1018,1015.3,0,1,16.5,27.1,"No",0,"No"
69289,2012,2,13,"Mildura","VIC",13,30.7,0,0,8,12.5,"S",28,"ESE","S",13,7,57,21,1018.9,1016.8,0,1,19.1,29,"No",0,"No"
69290,2012,2,14,"Mildura","VIC",14.1,33.8,0,0,7.8,12.5,"SSE",52,"E","E",17,13,58,15,1018.4,1015.6,0,1,21,33.2,"No",0,"No"
69291,2012,2,15,"Mildura","VIC",17.9,35.6,0,0,8.4,7.3,"N",26,"NNE","NNW",9,9,38,17,1014.6,1012.8,7,7,24.1,33.1,"No",0,"No"
69292,2012,2,16,"Mildura","VIC",19.2,33.4,0,0,8.8,6.7,"W",35,"WSW","NE",22,9,60,37,1014.9,1013.5,7,6,21.8,29,"No",0,"No"
69293,2012,2,17,"Mildura","VIC",17.6,33.8,0,0,6.6,8.9,"S",30,"S","SSE",13,9,66,28,1015,1013.6,7,3,18.9,30.7,"No",0,"No"
69294,2012,2,18,"Mildura","VIC",18,36.3,0,0,6.8,11.8,"ESE",28,"SE","SE",17,13,59,25,1014.6,1011.8,4,7,21.9,34.1,"No",0,"No"
69295,2012,2,19,"Mildura","VIC",20.5,37.4,0,0,8.6,4.9,"SSE",44,NA,"SW",0,7,50,20,1012.5,1010.9,7,7,24.8,35.5,"No",0.8,"No"
69296,2012,2,20,"Mildura","VIC",19.1,32.2,0.8,0.8,7.4,3.3,"ESE",31,"SSE","SW",7,15,88,38,1013,1011.3,7,7,20,29.1,"No",0,"No"
69297,2012,2,21,"Mildura","VIC",17.7,30.5,0,0,5.8,9.4,"ESE",31,"SE","ESE",19,15,75,35,1013.6,1012.2,7,7,20.5,29.6,"No",0,"No"
69298,2012,2,22,"Mildura","VIC",15.4,32.4,0,0,8.4,12.1,"SSW",31,"SE","S",15,13,61,21,1014.8,1013.8,1,1,19.9,30.7,"No",0,"No"
69299,2012,2,23,"Mildura","VIC",13.6,35.8,0,0,10,12.1,"SW",28,"SSE","SW",9,9,48,14,1018.4,1017.3,6,1,21.2,33.7,"No",0,"No"
69300,2012,2,24,"Mildura","VIC",15.6,38.4,0,0,9.2,12.4,"N",35,"NNE","NE",15,9,31,15,1018.7,1016.3,1,2,25.1,37.4,"No",0,"No"
69301,2012,2,25,"Mildura","VIC",22.1,38.3,0,0,9.2,12,"N",44,"NNE","NE",20,26,37,14,1016.6,1013.1,0,1,28.3,37.3,"No",0,"No"
69302,2012,2,26,"Mildura","VIC",24.3,37.8,0,0,14.4,11.8,"N",50,"N","N",28,24,62,25,1013,1008.8,1,5,26.1,35.2,"No",0,"No"
69303,2012,2,27,"Mildura","VIC",26,33,0,0,12,3,"NW",89,"N","NW",22,11,66,47,1010.9,1009.6,8,8,26.6,32.1,"No",33.4,"Yes"
69304,2012,2,28,"Mildura","VIC",20.9,23.8,33.4,33.4,8.4,0,"SSE",30,"S","S",11,17,94,80,1011.9,1011.6,8,8,22.7,23.6,"Yes",2.4,"Yes"
69305,2012,2,29,"Mildura","VIC",17.6,18.9,2.4,2.4,3,0,"SSE",44,"SE","SE",17,22,89,97,1012.4,1008.4,8,8,17.6,18,"Yes",27.2,"Yes"
69306,2012,3,1,"Mildura","VIC",14.5,24.6,27.2,27.2,4,0.1,"SSE",44,"SW","SSE",19,19,94,61,1006.3,1005.6,8,7,15.7,23.6,"Yes",0,"No"
69307,2012,3,2,"Mildura","VIC",15.5,22.2,0,0,3,0.6,"SSE",33,"SSE","SSE",13,11,80,70,1009.5,1008.7,7,7,17.3,20.7,"No",6.4,"Yes"
69308,2012,3,3,"Mildura","VIC",17.3,20.5,6.4,6.4,2.2,1.1,"ENE",26,"ESE","NNE",9,15,98,92,1008,1006.4,8,8,18.9,19.4,"Yes",9.8,"Yes"
69309,2012,3,4,"Mildura","VIC",15.6,25.9,9.8,9.8,0.2,10,"WSW",44,"W","SW",11,20,94,37,1012.6,1013,3,3,17.7,25.3,"Yes",0,"No"
69310,2012,3,5,"Mildura","VIC",13.6,25,0,0,8,11.8,"SSE",35,"S","SSW",17,20,88,43,1020.2,1019.3,1,1,15.5,23.4,"No",0,"No"
69311,2012,3,6,"Mildura","VIC",11.5,25.4,0,0,6.6,11.6,"S",46,"S","SSW",15,24,75,35,1022.9,1021.4,1,0,15.8,23.1,"No",0,"No"
69312,2012,3,7,"Mildura","VIC",12.9,26.3,0,0,6.8,11.7,"SE",41,"SSE","ESE",24,24,71,33,1023.8,1020.8,0,0,15.2,25,"No",0,"No"
69313,2012,3,8,"Mildura","VIC",11.7,27.1,0,0,8,11.6,"S",28,"SSE","SSW",13,13,75,34,1019.2,1015.5,0,1,15.5,25.8,"No",0,"No"
69314,2012,3,9,"Mildura","VIC",11.1,29.5,0,0,4.8,11.5,"WSW",39,NA,"SW",0,24,69,23,1015.3,1013.5,1,1,16.5,28.2,"No",0,"No"
69315,2012,3,10,"Mildura","VIC",12.6,25.8,0,0,8,11.5,"SSE",28,"S","SSW",13,9,77,38,1018,1017.2,0,0,15.9,24.4,"No",0,"No"
69316,2012,3,11,"Mildura","VIC",10.1,27.9,0,0,5.2,10.2,"SW",20,"E","S",7,9,66,26,1019,1017.2,1,7,15.9,26.5,"No",0,"No"
69317,2012,3,12,"Mildura","VIC",11.6,28.4,0,0,5.4,11.4,"E",24,"E","ESE",15,9,64,29,1019.4,1016.9,1,1,16.1,27.3,"No",0,"No"
69318,2012,3,13,"Mildura","VIC",13,31.6,0,0,6.4,11.3,"NNE",50,"NE","ENE",9,11,60,22,1017,1013.6,1,1,18.7,31.1,"No",0,"No"
69319,2012,3,14,"Mildura","VIC",14.9,33.9,0,0,6.2,8.8,"N",50,"NE","N",9,22,51,22,1012.3,1008.6,7,7,20.8,33.8,"No",0,"No"
69320,2012,3,15,"Mildura","VIC",19.1,34.4,0,0,9,7,"N",57,"NNE","NNW",22,26,61,30,1008.1,1004.7,7,6,24.4,33.5,"No",6.6,"Yes"
